"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"VNM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",46.48,
"VNM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",41.74,
"VNM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",39.39,
"VNM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",39.08,
"VNM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",36.77,
"VNM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",34.87,
"VNM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",32.6,
"VNM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",28.99,
"VNM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",31.14,
"VNM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",32.7,
"VNM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",31.85,
"VNM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",30.59,
"VNM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",,"L"
"YEM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1960",,"L"
"YEM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1961",,"L"
"YEM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1962",,"L"
"YEM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1963",,"L"
"YEM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1964",,"L"
"YEM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1965",,"L"
"YEM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1966",,"L"
"YEM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1967",,"L"
"YEM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1968",,"L"
"YEM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1969",,"L"
"YEM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1970",,"L"
"YEM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1971",6.63,
"YEM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1972",8.7,
"YEM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1973",5.17,
"YEM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1974",6.45,
"YEM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1975",7.67,
"YEM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1976",6.47,
"YEM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1977",6.13,
"YEM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1978",5.96,
"YEM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1979",6.01,
"YEM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1980",4.73,
"YEM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1981",4.91,
"YEM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1982",4.27,
"YEM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1983",4.12,
"YEM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1984",4.01,
"YEM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1985",3.96,
"YEM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1986",3.73,
"YEM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1987",3.28,
"YEM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1988",3.13,
"YEM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1989",3.17,
"YEM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1990",3.08,
"YEM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1991",2.53,
"YEM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1992",2.32,
"YEM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1993",2.68,
"YEM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1994",2.56,
"YEM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1995",2.26,
"YEM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1996",2.22,
"YEM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1997",2.09,
"YEM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1998",1.95,
"YEM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1999",1.73,
"YEM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",1.63,
"YEM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",1.51,
"YEM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",1.61,
"YEM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",1.49,
"YEM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",1.4,
"YEM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",1.35,
"YEM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",1.3,
"YEM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",1.37,
"YEM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",1.33,
"YEM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",1.24,
"YEM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",1.31,
"YEM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",1.59,
"YEM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",1.81,
"YEM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",1.35,
"YEM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",1.53,
"YEM","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",,"L"
"ZMB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1960",,"L"
"ZMB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1961",,"L"
"ZMB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1962",,"L"
"ZMB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1963",,"L"
"ZMB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1964",,"L"
"ZMB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1965",,"L"
"ZMB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1966",,"L"
"ZMB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1967",,"L"
"ZMB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1968",,"L"
"ZMB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1969",,"L"
"ZMB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1970",,"L"
"ZMB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1971",63.3,
"ZMB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1972",66.46,
"ZMB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1973",64.77,
"ZMB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1974",69.9,
"ZMB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1975",76.59,
"ZMB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1976",72.71,
"ZMB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1977",79.39,
"ZMB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1978",79.32,
"ZMB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1979",82.88,
"ZMB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1980",82.22,
"ZMB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1981",84.59,
"ZMB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1982",85.49,
"ZMB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1983",85.41,
"ZMB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1984",85.94,
"ZMB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1985",87.06,
"ZMB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1986",87.28,
"ZMB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1987",84.75,
"ZMB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1988",82.85,
"ZMB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1989",82.07,
"ZMB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1990",87.01,
"ZMB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1991",88.07,
"ZMB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1992",84.78,
"ZMB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1993",88.93,
"ZMB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1994",90.08,
"ZMB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1995",90.29,
"ZMB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1996",91.28,
"ZMB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1997",90.33,
"ZMB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1998",90.8,
"ZMB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1999",93.13,
"ZMB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",93.07,
"ZMB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",92.48,
"ZMB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",91.7,
"ZMB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",90.95,
"ZMB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",90.67,
"ZMB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",90.31,
"ZMB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",91.35,
"ZMB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",93.52,
"ZMB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",92.6,
"ZMB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",93.19,
"ZMB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",93,
"ZMB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",91.54,
"ZMB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",90.31,
"ZMB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",90.37,
"ZMB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",89.8,
"ZMB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",,"L"
"ZWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1960",,"L"
"ZWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1961",,"L"
"ZWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1962",,"L"
"ZWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1963",,"L"
"ZWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1964",,"L"
"ZWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1965",,"L"
"ZWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1966",,"L"
"ZWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1967",,"L"
"ZWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1968",,"L"
"ZWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1969",,"L"
"ZWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1970",,"L"
"ZWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1971",59.94,
"ZWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1972",61.76,
"ZWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1973",59.2,
"ZWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1974",61.36,
"ZWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1975",63.39,
"ZWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1976",61.64,
"ZWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1977",65.01,
"ZWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1978",65.94,
"ZWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1979",66.67,
"ZWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1980",61.74,
"ZWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1981",62.11,
"ZWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1982",62.72,
"ZWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1983",62.69,
"ZWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1984",62.69,
"ZWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1985",59.88,
"ZWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1986",57.5,
"ZWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1987",52.67,
"ZWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1988",54.91,
"ZWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1989",55.47,
"ZWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1990",54.89,
"ZWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1991",51.68,
"ZWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1992",50.94,
"ZWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1993",53.15,
"ZWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1994",54.49,
"ZWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1995",54.41,
"ZWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1996",55.16,
"ZWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1997",56.38,
"ZWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1998",55.96,
"ZWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1999",54.18,
"ZWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",58.61,
"ZWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",59.41,
"ZWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",62.08,
"ZWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",67.24,
"ZWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",69.92,
"ZWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",67.03,
"ZWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",68.24,
"ZWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",69.81,
"ZWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",75.82,
"ZWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",75.44,
"ZWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",74.86,
"ZWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",70.94,
"ZWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",70.05,
"ZWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",69.4,
"ZWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",70.48,
"ZWE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",,"L"
"WLD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1960",,"L"
"WLD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1961",,"L"
"WLD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1962",,"L"
"WLD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1963",,"L"
"WLD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1964",,"L"
"WLD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1965",,"L"
"WLD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1966",,"L"
"WLD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1967",,"L"
"WLD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1968",,"L"
"WLD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1969",,"L"
"WLD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1970",,"L"
"WLD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1971",13.13,
"WLD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1972",12.84,
"WLD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1973",12.41,
"WLD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1974",12.75,
"WLD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1975",12.86,
"WLD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1976",12.43,
"WLD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1977",12.27,
"WLD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1978",12.19,
"WLD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1979",12.19,
"WLD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1980",12.5,
"WLD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1981",12.83,
"WLD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1982",13.13,
"WLD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1983",13.33,
"WLD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1984",13.28,
"WLD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1985",13.17,
"WLD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1986",13.12,
"WLD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1987",12.95,
"WLD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1988",12.71,
"WLD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1989",12.7,
"WLD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1990",12.78,
"WLD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1991",12.91,
"WLD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1992",13.1,
"WLD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1993",13.13,
"WLD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1994",13.18,
"WLD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1995",13.13,
"WLD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1996",13.02,
"WLD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1997",13.02,
"WLD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1998",13.1,
"WLD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1999",13.01,
"WLD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",12.88,
"WLD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",12.74,
"WLD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",12.69,
"WLD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",12.56,
"WLD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",12.41,
"WLD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",12.43,
"WLD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",12.41,
"WLD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",12.44,
"WLD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",12.66,
"WLD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",13.03,
"WLD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",12.9,
"WLD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",12.99,
"WLD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",13.31,
"WLD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",13.63,
"WLD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",13.83,
"WLD","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",,"L"
"SRB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1960",,"L"
"SRB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1961",,"L"
"SRB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1962",,"L"
"SRB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1963",,"L"
"SRB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1964",,"L"
"SRB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1965",,"L"
"SRB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1966",,"L"
"SRB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1967",,"L"
"SRB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1968",,"L"
"SRB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1969",,"L"
"SRB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1970",,"L"
"SRB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1971",,"L"
"SRB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1972",,"L"
"SRB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1973",,"L"
"SRB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1974",,"L"
"SRB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1975",,"L"
"SRB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1976",,"L"
"SRB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1977",,"L"
"SRB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1978",,"L"
"SRB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1979",,"L"
"SRB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1980",,"L"
"SRB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1981",,"L"
"SRB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1982",,"L"
"SRB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1983",,"L"
"SRB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1984",,"L"
"SRB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1985",,"L"
"SRB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1986",,"L"
"SRB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1987",,"L"
"SRB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1988",,"L"
"SRB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1989",,"L"
"SRB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1990",10.06,
"SRB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1991",11.92,
"SRB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1992",11.19,
"SRB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1993",12.54,
"SRB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1994",13.53,
"SRB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1995",12.94,
"SRB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1996",11.91,
"SRB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1997",10.49,
"SRB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1998",10.58,
"SRB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1999",15.06,
"SRB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",13.36,
"SRB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",12.52,
"SRB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",11.41,
"SRB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",9.92,
"SRB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",9.72,
"SRB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",11.43,
"SRB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",10.24,
"SRB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",10.04,
"SRB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",9.7,
"SRB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",12.98,
"SRB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",13.16,
"SRB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",11.03,
"SRB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",12.67,
"SRB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",12.97,
"SRB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",15.11,
"SRB","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",,"L"
"MNE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1960",,"L"
"MNE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1961",,"L"
"MNE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1962",,"L"
"MNE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1963",,"L"
"MNE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1964",,"L"
"MNE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1965",,"L"
"MNE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1966",,"L"
"MNE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1967",,"L"
"MNE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1968",,"L"
"MNE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1969",,"L"
"MNE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1970",,"L"
"MNE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1971",,"L"
"MNE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1972",,"L"
"MNE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1973",,"L"
"MNE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1974",,"L"
"MNE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1975",,"L"
"MNE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1976",,"L"
"MNE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1977",,"L"
"MNE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1978",,"L"
"MNE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1979",,"L"
"MNE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1980",,"L"
"MNE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1981",,"L"
"MNE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1982",,"L"
"MNE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1983",,"L"
"MNE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1984",,"L"
"MNE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1985",,"L"
"MNE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1986",,"L"
"MNE","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1987",,"L"
